Feature ID	Taxon	Confidence
a00d264453b115031f1a94380cd1c583	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_phyllosphaerae	0.9756008415531382
d1e01c65e9ea071610c4c9439a83504e	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium	0.9558301475606885
e4de90d235f9a5e06fa3b4673429d560	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Clavibacter	0.8568146499935074
d56d7e76046c5f4ff9402675967e55a7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999947874589211
a3b33fc82ebe92f9ab04fc16eff51009	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Falsirhodobacter	0.7013279861539266
43c31959578c35d867500891fd0c78a3	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9993188446819413
e79d59e0a6d0c37cf0228c41c49ce3e9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineococcus	0.9999983964282835
553f31b7db2496c0054de5eaababb263	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Amnibacterium	0.7986721158408663
d1c0671e359d6054e7f43550ce84fa94	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__uncultured_bacterium	0.8251335375224466
103b918efc9439ad404cb77a9af9195b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Modestobacter	0.9997532743248381
acdcd747cbb120e941dcb5cb8d999acb	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9998042237867737
900fa94df218bc458940f160bbb77ac1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9699173975412185
524668ee19a2356f0f7423f7212f7483	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Modestobacter	0.9991238800334321
ab76a9e49de96af988de956b150405cc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas	0.9982024734462585
c12cd347e276e79666feba3986efa942	d__Eukaryota; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Graphidaceae; g__Gomphillus; s__Gomphillus_americanus	0.9971559442913949
7206077b3c20a003cd186d577648dad6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineococcus	0.7640098756996252
f0d6c66df76e3cd7f2a0fc798e2947e7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9397778591425865
3a69a15adfb127d434179a5e14d4a33e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Rathayibacter	0.9398716319281478
f830760f40128239b3eb71ae036dd4b0	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium	0.9383952674874391
e1c9706fbdf74182243216b3d54deb5c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter	0.7431287381152405
e8a46d3114c0d471f70238001e1debaf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter	0.9999997042095327
37815a8ad6f63e0e802c59ce2e0b64a8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999662912214766
38d3f966c4e48b3fdd23fac4fa4c07e7	d__Eukaryota; p__Ascomycota	0.9999809305546098
8657694a3205bbbabf02699cd0f94994	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.963460105623753
63b92a5eb3c7e37a3658bc52adc1d8fc	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.9886412083060742
71f83834fe352ab8933685c582f174a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998835281921729
8b065edd7f4c82d7bed0f3408b7bd7e0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999999999997865
4cd7cdd50307d8f416eea1b5e8d60885	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Sanguibacteraceae; g__Sanguibacter	0.9948914189774201
